2021-08-19T00:00:00,2206,1374,1303,1352104.145930765
2021-08-20T00:00:00,3732,1947,1596,1906789.7779814948
2021-08-21T00:00:00,2398,1514,1370,1591969.0389423394
2021-08-22T00:00:00,2265,1478,1411,1462087.7156047202
2021-08-23T00:00:00,2224,1409,1432,1727647.2476269712
2021-08-24T00:00:00,1895,1199,1252,1298578.5641229704
2021-08-25T00:00:00,2312,1287,1435,2277884.8708730247
2021-08-26T00:00:00,1856,1193,1173,1461788.340932372
2021-08-27T00:00:00,1962,1181,1222,1401473.3754677682
2021-08-28T00:00:00,1918,1204,1221,1407231.7743200928
2021-08-29T00:00:00,2097,1183,1270,1472410.4173290692
2021-08-30T00:00:00,2246,1196,1343,1790313.7115105912
2021-08-31T00:00:00,1956,1231,1251,1583240.7416672388
2021-09-01T00:00:00,1849,1142,1153,1724892.3222717482
2021-09-02T00:00:00,1841,1162,1165,1579133.2196709805
2021-09-03T00:00:00,1853,1185,1154,1198372.6945855636
2021-09-04T00:00:00,1642,1106,1014,1255594.9606429616
2021-09-05T00:00:00,1674,1028,1080,1352752.5729556018
2021-09-06T00:00:00,1674,982,1046,1040886.0571381473
2021-09-07T00:00:00,1553,986,1001,1058524.3603322133
2021-09-08T00:00:00,1426,917,946,686269.2531689961
2021-09-09T00:00:00,1604,963,963,812756.4009394273
2021-09-10T00:00:00,1575,998,997,764413.3296528729
2021-09-11T00:00:00,1294,863,834,688323.5981301024
2021-09-12T00:00:00,1283,775,820,664031.7501677485
2021-09-13T00:00:00,1196,749,766,660233.5754416676
2021-09-14T00:00:00,1334,832,858,678754.8976412286
2021-09-15T00:00:00,1287,838,860,739371.4186809544
2021-09-16T00:00:00,1479,925,888,906119.9251696643
2021-09-17T00:00:00,1517,903,911,782272.7409208398
2021-09-18T00:00:00,1235,751,822,656734.6558966878
2021-09-19T00:00:00,1310,788,826,577967.451980011
2021-09-20T00:00:00,1111,723,728,478208.36737667705
2021-09-21T00:00:00,1402,889,844,599393.4919244194
2021-09-22T00:00:00,1255,836,765,716511.8661202824
2021-09-23T00:00:00,1203,739,773,508300.21483120223
2021-09-24T00:00:00,1322,865,763,509349.643895443
2021-09-25T00:00:00,1171,732,683,438528.7090647604
2021-09-26T00:00:00,1035,651,604,543376.8747141248
2021-09-27T00:00:00,1243,723,710,869946.9731968017
2021-09-28T00:00:00,1056,713,664,664871.2815280625
2021-09-29T00:00:00,1035,700,666,517329.62851009774
2021-09-30T00:00:00,1012,657,632,392917.77423246513
2021-10-01T00:00:00,1103,745,677,557916.9912729955
2021-10-02T00:00:00,990,669,632,493412.14796448976
2021-10-03T00:00:00,940,653,598,418071.56184762187
2021-10-04T00:00:00,1161,602,810,290536.40810640855
2021-10-05T00:00:00,916,577,646,385447.82293015113
2021-10-06T00:00:00,796,545,563,360985.67779460456
2021-10-07T00:00:00,930,573,592,357371.5641011497
2021-10-08T00:00:00,1168,708,628,396336.2039823501
2021-10-09T00:00:00,989,700,566,405045.3909719571
2021-10-10T00:00:00,923,651,558,231648.0067685496
2021-10-11T00:00:00,1101,642,616,337049.85359341494
2021-10-12T00:00:00,1025,582,574,286883.4622433247
2021-10-13T00:00:00,982,670,587,455668.11812462803
2021-10-14T00:00:00,868,590,522,835564.578462361
2021-10-15T00:00:00,760,541,518,330212.8616510761
2021-10-16T00:00:00,785,541,483,271165.5520720034
2021-10-17T00:00:00,790,553,473,223881.9385746138
2021-10-18T00:00:00,856,569,527,259721.59672336074
2021-10-19T00:00:00,1050,698,615,344740.0500145106
2021-10-20T00:00:00,966,667,561,400112.92229786434
2021-10-21T00:00:00,1044,675,585,319955.75024183135
2021-10-22T00:00:00,981,654,577,226477.4554688837
2021-10-23T00:00:00,1033,664,595,313949.2139333357
2021-10-24T00:00:00,971,648,558,273244.2581535965
2021-10-25T00:00:00,914,599,552,338426.8878109816
2021-10-26T00:00:00,1014,661,635,376348.29278707824
2021-10-27T00:00:00,991,593,551,376313.61455823825
2021-10-28T00:00:00,1389,724,697,307687.23973104043
2021-10-29T00:00:00,1311,701,673,290854.6976617829
2021-10-30T00:00:00,1443,703,676,323182.6280963155
